,depth,num,rpc_type,percentage
31114,7,414,db,0.026570048309178744
31115,9,540,db,0.010185185185185186
31116,13,1506,db,0.017928286852589643
31117,1,61,http,0.001813124438442543
31118,1,1087,mq,0.14903403863845446
31119,3,383,mq,0.0001872013399674861
31120,4,817,mq,0.0006119951040391675
31121,16,56,mq,0.053945589726258826
31122,19,92,mq,0.03260869565217391
31123,1,61,rpc,0.17214728811461955
31124,2,880,rpc,0.07664141414141415
31125,2,912,rpc,0.08317669172932331
31126,3,224,rpc,0.026171018184391145
31127,14,339,rpc,0.05309734513274336
31128,15,220,rpc,0.14155844155844158
31129,19,92,rpc,0.7391304347826086
31130,1,61,memcached,0.7131456901978291
31131,1,2268,memcached,0.9982363315696648
31132,2,2444,memcached,0.9977495908346972
31133,3,383,memcached,0.98380215774176
31134,9,2040,memcached,0.6573529411764706
31135,12,216,memcached,0.8290123456790124
31136,12,2457,memcached,0.9857549857549858
31137,14,339,memcached,0.6998525073746312
31138,16,56,memcached,0.12300547965046114
31139,19,92,memcached,0.043478260869565216
31140,1,1087,db,0.013799448022079115
31141,3,383,db,0.0040593132666633894
31142,4,817,db,0.0036719706242350062
31143,9,2040,db,0.21666666666666667
31144,14,339,db,0.2042772861356932
31145,15,220,db,0.4194805194805195
31146,3,383,http,6.89689147248633e-05
31147,1,61,mq,0.013266206480978348
31148,9,2040,mq,0.12598039215686274
31149,12,216,mq,0.021604938271604937
31150,1,1087,rpc,0.006439742410303588
31151,1,2268,rpc,0.001763668430335097
31152,2,1192,rpc,0.003355704697986577
31153,2,2444,rpc,0.0006137479541734861
31154,8,657,rpc,0.97818366311517
31155,12,2457,rpc,0.0028490028490028487
31156,16,56,rpc,0.5886007579780812
31157,1,1087,memcached,0.8307267709291628
31158,2,539,memcached,0.9842300556586272
31159,2,880,memcached,0.923358585858586
31160,2,912,memcached,0.9168233082706766
31161,2,1192,memcached,0.9966442953020134
31162,3,224,memcached,0.9587401825514759
31163,4,817,memcached,0.5012239902080784
31164,8,657,memcached,0.002029426686960933
31165,13,1707,memcached,0.9789103690685412
31166,2,539,db,0.0018552875695732839
31167,3,224,db,0.01112201938724972
31168,8,657,db,0.0197869101978691
31169,13,1707,db,0.016403046280023433
31170,19,92,db,0.18478260869565216
31171,3,224,http,0.0004908724262364677
31172,2,2444,mq,0.00040916530278232413
31173,3,224,mq,0.0034759074506474177
31174,14,339,mq,0.04277286135693215
31175,15,220,mq,0.03506493506493506
31176,2,539,rpc,0.013914656771799629
31177,3,383,rpc,0.011882358736883569
31178,4,817,rpc,0.4944920440636475
31179,12,216,rpc,0.0734567901234568
31180,13,1707,rpc,0.004686584651435266
31181,15,220,memcached,0.4038961038961039
31182,1,61,db,0.09962769076812987
31183,2,2444,db,0.0012274959083469722
31184,12,216,db,0.07592592592592592
31185,12,2457,db,0.011396011396011395
31186,16,56,db,0.2344481726451986
31187,3,728,mq,0.00046761748889408475
31188,4,113,mq,0.0073371204278036345
31189,4,471,mq,0.0010615711252653928
31190,5,296,mq,0.015444015444015444
31191,9,718,mq,0.10584958217270196
31192,11,905,mq,0.17569060773480666
31193,13,213,mq,0.14596670934699105
31194,1,5260,rpc,0.0005703422053231937
31195,2,533,rpc,0.00375234521575985
31196,2,573,rpc,0.4031413612565445
31197,3,728,rpc,0.004530044423661444
31198,4,113,rpc,0.09562563580874862
31199,9,718,rpc,0.5
31200,13,421,rpc,0.0757125890736342
31201,1,5260,memcached,0.9994296577946769
31202,2,107,memcached,0.8799995106913937
31203,2,533,memcached,0.7392120075046904
31204,3,728,memcached,0.9926934767360304
31205,5,296,memcached,0.7213642213642214
31206,6,2767,memcached,0.6505240332490061
31207,13,3231,memcached,0.9888579387186628
31208,2,107,db,0.022505749376131496
31209,2,533,db,0.2570356472795497
31210,9,718,db,0.009052924791086351
31211,13,213,db,0.04396073410157917
31212,13,421,db,0.05730403800475059
31213,2,107,http,0.001913196653129116
31214,7,95,http,0.0017069701280227596
31215,7,95,mq,0.14793741109530578
31216,10,566,mq,0.16607773851590105
31217,13,421,mq,0.06502375296912112
31218,4,471,rpc,0.4915074309978769
31219,5,296,rpc,0.02831402831402832
31220,6,2767,rpc,0.0003614022406938923
31221,13,213,rpc,0.03329065300896287
31222,4,113,memcached,0.8122237326587349
31223,9,718,memcached,0.3850974930362117
31224,13,421,memcached,0.8019596199524941
31225,2,573,db,0.04502617801047122
31226,3,728,db,0.002308861351414541
31227,4,471,db,0.006369426751592357
31228,5,296,db,0.2348777348777349
31229,6,2767,db,0.3129743404409107
31230,7,95,db,0.2112375533428165
31231,10,566,db,0.0088339222614841
31232,13,3231,db,0.008666047663262148
31233,2,107,mq,0.009243039585066296
31234,6,2767,mq,0.03614022406938923
31235,2,107,rpc,0.08633850369427998
31236,7,95,rpc,0.2796586059743954
31237,13,3231,rpc,0.0024760136180748994
31238,2,573,memcached,0.5518324607329843
31239,4,471,memcached,0.5010615711252654
31240,7,95,memcached,0.3594594594594596
31241,10,566,memcached,0.8250883392226148
31242,11,905,memcached,0.8232044198895028
31243,13,213,memcached,0.7767819035424671
31244,4,113,db,0.08481351110470928
31245,11,905,db,0.0011049723756906078
31246,6,1031,mq,0.034917555771096016
31247,15,968,mq,0.1415289256198347
31248,26,25,mq,0.0018181818181818184
31249,2,1227,rpc,0.08801955990220049
31250,3,1784,rpc,0.002802690582959641
31251,5,855,rpc,0.004678362573099414
31252,6,1031,rpc,0.0009699321047526672
31253,25,26,rpc,0.027851458885941642
31254,26,25,rpc,0.04363636363636365
31255,6,1031,memcached,0.6285160038797284
31256,17,50,memcached,0.07556704165399822
31257,6,116,mq,0.07284956422887456
31258,17,50,mq,0.04233302928955143
31259,2,893,rpc,0.07296063399086915
31260,8,289,rpc,0.03712953211975323
31261,17,50,rpc,0.6134650856389979
31262,5,855,memcached,0.9953216374269006
31263,25,26,memcached,0.9641909814323604
31264,26,25,memcached,0.9545454545454548
31265,2,893,db,8.614006374364717e-05
31266,6,116,db,0.25776809397499034
31267,6,1031,db,0.3355965082444229
31268,17,50,db,0.2686348434174524
31269,25,26,db,0.007957559681697613
31270,8,289,mq,0.00012035504738979992
31271,6,116,rpc,0.06527093596059115
31272,2,893,memcached,0.9269532259453872
31273,2,1227,memcached,0.9119804400977995
31274,3,1784,memcached,0.9969170403587444
31275,6,116,memcached,0.6041114058355436
31276,8,289,memcached,0.5039867609447858
31277,15,968,memcached,0.8533057851239669
31278,3,1784,db,0.0002802690582959641
31279,8,289,db,0.4587633518880693
31280,15,968,db,0.005165289256198347
31281,4,575,mq,0.011594202898550723
31282,4,575,rpc,0.0028985507246376808
31283,7,728,rpc,0.11126373626373626
31284,8,652,rpc,0.9795501022494888
31285,4,705,memcached,0.5730496453900709
31286,5,385,memcached,0.7246753246753247
31287,4,705,mq,0.0007092198581560284
31288,7,1680,mq,0.09702380952380953
31289,8,208,mq,0.08210059171597632
31290,3,2362,rpc,0.0021168501270110076
31291,8,208,rpc,0.4641272189349113
31292,3,1591,memcached,0.9981143934632308
31293,4,575,memcached,0.8730434782608696
31294,8,208,memcached,0.27847633136094674
31295,8,652,memcached,0.002044989775051125
31296,3,1591,db,0.0006285355122564425
31297,3,2362,db,0.0004233700254022015
31298,4,2282,db,0.4918930762489045
31299,5,385,db,0.23506493506493506
31300,3,1591,rpc,0.001257071024512885
31301,4,705,rpc,0.16453900709219854
31302,5,385,rpc,0.04025974025974026
31303,3,2362,memcached,0.9974597798475868
31304,4,2282,memcached,0.5081069237510956
31305,7,1680,memcached,0.8738095238095238
31306,4,575,db,0.11246376811594204
31307,4,705,db,0.2617021276595745
31308,7,728,db,0.8887362637362637
31309,7,1680,db,0.029166666666666667
31310,8,208,db,0.17529585798816572
31311,8,652,db,0.018404907975460124
31312,6,622,mq,0.03536977491961415
31313,10,10,mq,0.20017967511377088
31314,11,109,mq,0.0259039395574744
31315,1,648,rpc,0.018378226711560045
31316,1,678,rpc,0.018190757128810228
31317,5,83,rpc,0.03136536645393925
31318,6,622,rpc,0.001607717041800643
31319,10,152,rpc,0.12999092558983666
31320,1,648,memcached,0.9816217732884399
31321,5,3082,memcached,0.12589227774172615
31322,6,622,memcached,0.6366559485530546
31323,10,152,memcached,0.5855263157894737
31324,5,83,db,0.07158086025813472
31325,5,3082,db,0.7495133030499675
31326,6,622,db,0.32636655948553056
31327,9,709,db,0.019746121297602257
31328,10,10,db,0.17821366278051656
31329,11,109,db,0.2331354560172693
31330,10,10,http,0.002312193390664366
31331,17,17,http,0.005936540429887414
31332,5,83,mq,0.009565578227398912
31333,5,3082,mq,0.12394548994159635
31334,17,17,mq,0.014835330242639572
31335,1,1327,rpc,0.04144687264506405
31336,4,438,rpc,0.3287671232876713
31337,4,1052,rpc,0.0076045627376425855
31338,5,3082,rpc,0.0006489292667099286
31339,10,10,rpc,0.36021182750254943
31340,4,438,memcached,0.6659056316590563
31341,4,1052,memcached,0.9923954372623576
31342,11,109,memcached,0.1386940097139772
31343,13,1978,memcached,0.9843276036400403
31344,17,17,memcached,0.1071647901740019
31345,4,438,db,0.0045662100456621
31346,10,152,db,0.2490925589836661
31347,4,438,mq,0.00076103500761035
31348,10,152,mq,0.0353901996370236
31349,9,709,rpc,0.9788434414668548
31350,11,109,rpc,0.6022665947112787
31351,13,1978,rpc,0.0020222446916076846
31352,17,17,rpc,0.8490938647721095
31353,1,678,memcached,0.98180924287119
31354,1,1327,memcached,0.9585531273549358
31355,4,1039,memcached,1.0
31356,5,83,memcached,0.8874881950605252
31357,9,709,memcached,0.0014104372355430185
31358,10,10,memcached,0.25908264121249824
31359,13,1978,db,0.013650151668351871
31360,17,17,db,0.02296947438135954
31361,5,74,mq,0.005887731169639967
31362,10,375,mq,0.14133333333333334
31363,10,375,rpc,0.0026666666666666666
31364,7,252,memcached,0.6935286935286935
31365,5,74,db,0.02460435594934702
31366,4,371,rpc,0.19586702605570527
31367,4,905,rpc,0.004419889502762431
31368,4,1572,rpc,0.008905852417302799
31369,5,74,rpc,0.010430515496702776
31370,7,252,rpc,0.07829670329670331
31371,5,74,memcached,0.9590773973843112
31372,10,375,memcached,0.848
31373,4,371,mq,0.032345013477088944
31374,7,252,mq,0.09325396825396824
31375,7,565,rpc,0.976991150442478
31376,4,371,memcached,0.5280023959269242
31377,4,905,memcached,0.9955801104972376
31378,4,1572,memcached,0.9910941475826972
31379,7,565,memcached,0.003539823008849557
31380,4,371,db,0.2437855645402815
31381,7,252,db,0.1349206349206349
31382,7,565,db,0.01946902654867257
31383,10,375,db,0.008
31384,3,1170,http,0.0009861932938856016
31385,1,688,mq,0.034883720930232565
31386,3,1170,mq,6.574621959237344e-05
31387,3,1349,rpc,0.0010143966290819717
31388,4,608,rpc,0.0021929824561403508
31389,4,1299,rpc,0.001539645881447267
31390,6,619,rpc,0.09531502423263327
31391,3,1349,memcached,0.9988100347235774
31392,6,619,memcached,0.5105008077544427
31393,8,435,memcached,0.0045977011494252856
31394,3,1170,db,0.0008547008547008549
31395,8,435,db,0.02528735632183908
31396,12,139,db,0.2568345323741007
31397,15,130,db,0.34358974358974353
31398,3,1349,mq,3.901525496469119e-05
31399,3,1820,mq,0.0005494505494505496
31400,4,608,mq,0.06469298245614034
31401,12,139,mq,0.025899280575539568
31402,2,822,rpc,0.004866180048661801
31403,3,1170,rpc,0.006837606837606839
31404,3,1820,rpc,0.0005494505494505496
31405,12,139,rpc,0.2705035971223021
31406,21,32,rpc,0.3043478260869565
31407,2,822,memcached,0.9951338199513382
31408,12,139,memcached,0.4467625899280575
31409,15,130,memcached,0.5333333333333333
31410,21,32,memcached,0.5952785326086957
31411,2,390,db,0.04743589743589744
31412,3,1349,db,0.00013655339237641918
31413,3,1820,db,0.0016483516483516484
31414,21,32,db,0.09120244565217392
31415,2,390,mq,0.001153846153846154
31416,15,130,mq,0.0264957264957265
31417,21,32,mq,0.009171195652173914
31418,1,688,rpc,0.20930232558139536
31419,2,390,rpc,0.05294871794871793
31420,8,435,rpc,0.9701149425287356
31421,15,130,rpc,0.0965811965811966
31422,1,688,memcached,0.7354651162790699
31423,2,390,memcached,0.8984615384615384
31424,3,1170,memcached,0.9912557527942144
31425,3,1820,memcached,0.9972527472527472
31426,4,608,memcached,0.9325657894736842
31427,4,1299,memcached,0.9984603541185528
31428,1,688,db,0.020348837209302324
31429,4,608,db,0.0005482456140350877
31430,6,619,db,0.3941841680129241
31431,14,445,mq,0.07640449438202247
31432,4,936,rpc,0.05430911680911681
31433,7,710,rpc,0.9830985915492958
31434,6,51,memcached,0.1979427181472471
31435,11,2299,memcached,0.6959547629404089
31436,14,82,memcached,0.34793429566948736
31437,2,1385,db,0.0014440433212996393
31438,3,1205,db,0.0011065006915629322
31439,4,936,db,0.2891737891737892
31440,7,710,db,0.015492957746478872
31441,11,2299,db,0.19225750326228794
31442,14,82,db,0.3743155798904928
31443,14,445,db,0.06629213483146068
31444,6,51,http,0.0003968389918576634
31445,2,1385,rpc,0.0007220216606498198
31446,14,82,rpc,0.2020905923344948
31447,4,936,memcached,0.656517094017094
31448,7,710,memcached,0.0014084507042253526
31449,11,235,memcached,0.8765957446808511
31450,14,445,memcached,0.8550561797752809
31451,8,41,db,0.2578901772624285
31452,2,1385,mq,0.0003610108303249097
31453,3,1205,mq,0.00013831258644536652
31454,6,51,mq,0.09484737401075766
31455,8,41,mq,0.3481940557110479
31456,11,2299,mq,0.11178773379730317
31457,14,82,mq,0.07565953210552515
31458,3,1205,rpc,0.004149377593360996
31459,6,51,rpc,0.38767743556362577
31460,8,41,rpc,0.13973743835798996
31461,11,235,rpc,0.00425531914893617
31462,14,445,rpc,0.0022471910112359553
31463,2,1385,memcached,0.9974729241877256
31464,3,1205,memcached,0.9946058091286308
31465,8,41,memcached,0.2541783286685325
31466,6,51,db,0.31913563328651146
31467,11,235,db,0.11914893617021274
31468,3,134,http,0.0017919631119016333
31469,1,1002,rpc,0.12674650698602796
31470,3,134,rpc,0.03355792282112753
31471,8,368,rpc,0.9673913043478259
31472,9,287,rpc,0.4738675958188153
31473,9,690,rpc,0.9768115942028984
31474,1,1180,memcached,0.9927966101694916
31475,2,288,memcached,0.953515288544358
31476,8,368,memcached,0.002717391304347826
31477,13,279,memcached,0.8085599831330381
31478,8,368,db,0.029891304347826088
31479,9,287,db,0.3153310104529617
31480,1,1002,http,0.000499001996007984
31481,1,1002,mq,0.000499001996007984
31482,2,288,mq,0.008451765719207579
31483,5,2798,mq,0.035025017869907075
31484,13,279,mq,0.14779675310984608
31485,4,827,rpc,0.003627569528415962
31486,5,2798,rpc,0.00035739814152966406
31487,1,1002,memcached,0.8722554890219559
31488,1,9047,memcached,0.9977893224273241
31489,2,1143,memcached,0.9120734908136484
31490,4,827,memcached,0.996372430471584
31491,9,287,memcached,0.21080139372822304
31492,2,288,db,0.02920434969853575
31493,3,134,db,0.029491870311654112
31494,5,2798,db,0.3867047891350965
31495,9,690,db,0.02028985507246377
31496,3,134,mq,0.017323921197123213
31497,1,1180,rpc,0.007203389830508475
31498,1,9047,rpc,0.0022106775726760254
31499,2,288,rpc,0.008828596037898363
31500,2,1143,rpc,0.08792650918635171
31501,7,500,rpc,0.976
31502,13,279,rpc,0.011596036263967952
31503,3,134,memcached,0.9178343225581932
31504,5,2798,memcached,0.5779127948534668
31505,7,500,memcached,0.002
31506,9,690,memcached,0.0028985507246376808
31507,7,500,db,0.022
31508,13,279,db,0.0320472274931478
31509,11,29,http,0.00016448558777279934
31510,3,1026,mq,0.0005248163142899983
31511,11,29,mq,0.1334965030364049
31512,29,11,mq,0.09090909090909093
31513,1,1113,rpc,0.011680143755615451
31514,1,1128,rpc,0.08909574468085106
31515,6,834,rpc,0.006394884092725818
31516,8,382,rpc,0.9659685863874344
31517,9,248,rpc,0.4059139784946236
31518,13,1081,rpc,0.0009250693802035152
31519,1,1113,memcached,0.9883198562443845
31520,10,589,memcached,0.7198641765704584
31521,8,382,db,0.03075916230366492
31522,10,589,db,0.13921901528013586
31523,11,29,db,0.13284514010882367
31524,6,834,mq,0.1410871302957634
31525,10,589,mq,0.14091680814940574
31526,13,1081,mq,0.14708603145235893
31527,2,616,rpc,0.008522727272727272
31528,3,1026,rpc,0.0028490028490028487
31529,4,106,rpc,0.07230688598613122
31530,9,599,rpc,0.6527545909849749
31531,11,29,rpc,0.2282928369816236
31532,29,11,rpc,0.13636363636363635
31533,2,616,memcached,0.989853896103896
31534,3,1026,memcached,0.9945269155795472
31535,6,965,memcached,0.9979274611398964
31536,8,382,memcached,0.003272251308900524
31537,9,599,memcached,0.2893711741791875
31538,11,29,memcached,0.5052010342853757
31539,29,11,memcached,0.7727272727272727
31540,2,616,db,0.0016233766233766235
31541,4,106,db,0.15032857603612326
31542,9,248,db,0.16868279569892475
31543,9,599,db,0.05787423483583753
31544,13,1081,db,0.008325624421831638
31545,4,106,mq,0.0121049024350911
31546,15,511,mq,0.08023483365949119
31547,6,965,rpc,0.002072538860103627
31548,1,1128,memcached,0.9109042553191492
31549,4,106,memcached,0.7652596355426555
31550,6,834,memcached,0.8509192645883293
31551,9,248,memcached,0.4254032258064517
31552,13,1081,memcached,0.8436632747456059
31553,15,511,memcached,0.8571428571428571
31554,3,1026,db,0.0020992652571599933
31555,6,834,db,0.0015987210231814546
31556,15,511,db,0.06262230919765166
31557,3,129,mq,0.016051580678263563
31558,2,933,rpc,0.14512325830653802
31559,3,1730,rpc,0.005491329479768786
31560,5,95,rpc,0.14778361216265715
31561,14,136,rpc,0.03768382352941177
31562,2,562,memcached,0.9676749703440096
31563,3,507,memcached,0.9865163572060126
31564,5,95,memcached,0.6071193063866148
31565,23,32,memcached,0.8762019230769231
31566,2,562,db,0.0017793594306049823
31567,3,1730,db,0.00028901734104046245
31568,3,129,http,0.00203256555765736
31569,3,507,http,5.100999795960008e-05
31570,2,933,mq,0.0015005359056806005
31571,3,507,mq,0.0012497449500102045
31572,5,95,mq,0.019147637074123803
31573,7,300,mq,0.1077380952380952
31574,14,136,mq,0.03400735294117647
31575,5,327,rpc,0.033202271734381825
31576,7,300,rpc,0.1464285714285715
31577,23,32,rpc,0.10216346153846154
31578,2,933,memcached,0.7108252947481243
31579,14,136,memcached,0.28584558823529416
31580,2,933,db,0.14255091103965706
31581,3,129,db,0.03299828146829354
31582,14,136,db,0.6424632352941178
31583,2,562,mq,0.0002965599051008304
31584,5,327,mq,0.0782000873743993
31585,13,2204,mq,0.10390199637023594
31586,23,32,mq,0.001201923076923077
31587,2,562,rpc,0.030249110320284694
31588,3,129,rpc,0.049832474067480106
31589,3,507,rpc,0.00576412976943482
31590,3,129,memcached,0.8990850982283048
31591,3,1730,memcached,0.9942196531791908
31592,5,327,memcached,0.7075141983398865
31593,7,300,memcached,0.11428571428571432
31594,13,2204,memcached,0.6941923774954629
31595,3,507,db,0.006418758076583018
31596,5,95,db,0.2259494443766025
31597,5,327,db,0.18108344255133246
31598,7,300,db,0.6315476190476191
